Make;Model;Year;Engine_Fuel_Type;Engine_HP;Engine_Cylinders;Transmission_Type;Driven_Wheels;Number_of_Doors;Vehicle_Size;Vehicle_Style;highway_L_100Km;city_L_100Km;Popularity;Price
Saab;S_09_03_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_03_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_03_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s05_40000_50000
Saab;S_09_03_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Saab;S_09_03_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_03_2017;s3_2009_2013;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Saab;S_09_03_2017;s3_2009_2013;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_03_2017;s3_2009_2013;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_03_2017;s3_2009_2013;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Saab;S_09_03_2017;s3_2009_2013;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_03_2017;s3_2009_2013;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Compact;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_05_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_05_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_05_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_05_2017;s3_2009_2013;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s01_below_500;s05_40000_50000
Saab;S_09_05_2017;s3_2009_2013;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_05_2017;s3_2009_2013;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s01_below_500;s05_40000_50000
Saab;S_09_05_2017;s3_2009_2013;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s01_below_500;s05_40000_50000
Saab;S_09_05_2017;s3_2009_2013;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s01_below_500;s05_40000_50000
Saab;S_09_05_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Wagon;s2_10_15;s2_5_10;s01_below_500;s05_40000_50000
Saab;S_09_05_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
Saab;S_09_05_2017;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Wagon;s2_10_15;s2_5_10;s01_below_500;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s03_200_300;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s03_200_300;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s03_200_300;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s03_200_300;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s03_200_300;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s03_20000_30000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s03_200_300;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s03_20000_30000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s03_200_300;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s03_20000_30000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s03_200_300;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s03_20000_30000
BMW;S_1_Series;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_1_Series_M;s3_2009_2013;premium_unleaded__required_;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
FIAT;S_124_Spider;s4_2013_up;premium_unleaded__recommended_;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
FIAT;S_124_Spider;s4_2013_up;premium_unleaded__recommended_;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
FIAT;S_124_Spider;s4_2013_up;premium_unleaded__recommended_;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_2_Series;s4_2013_up;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_2_Series;s4_2013_up;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_2_Series;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_2_Series;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_2_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_2_Series;s4_2013_up;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_2_Series;s4_2013_up;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_2_Series;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_2_Series;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s3_10_15;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s02_100_200;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s02_100_200;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__recommended_;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__recommended_;s02_100_200;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;premium_unleaded__recommended_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Wagon;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Wagon;s3_15_20;s3_10_15;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Wagon;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Wagon;s3_15_20;s3_10_15;s08_3500_4000;s05_40000_50000
BMW;S_3_Series;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Wagon;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Wagon;s3_15_20;s3_10_15;s08_3500_4000;s05_40000_50000
BMW;S_3_Series_Gran_Turismo;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_Hatchback;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series_Gran_Turismo;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_Hatchback;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series_Gran_Turismo;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_Hatchback;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series_Gran_Turismo;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_Hatchback;s2_10_15;s2_5_10;s08_3500_4000;s04_30000_40000
BMW;S_3_Series_Gran_Turismo;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_Hatchback;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series_Gran_Turismo;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_Hatchback;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
BMW;S_3_Series_Gran_Turismo;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_Hatchback;s2_10_15;s2_5_10;s08_3500_4000;s05_40000_50000
Chrysler;S_300M;s1_below_2005;premium_unleaded__required_;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;S_300M;s1_below_2005;premium_unleaded__required_;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;S_300M;s1_below_2005;premium_unleaded__required_;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Chrysler;S_300M;s1_below_2005;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;S_300M;s1_below_2005;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;S_300M;s1_below_2005;premium_unleaded__required_;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s1_below_10;s2_5_10;s05_2000_2500;s04_30000_40000
Nissan;S_350Z;s2_2005_2009;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s05_2000_2500;s03_20000_30000
